Country,Scenario Run,Run Date,Asset,Company1,Period,GTN,Price,Efficacy,S&T,Delivery,Barrier,Acceptability
UK,Esketamine,4/9/2018 15:40,Cariprazine,Allergan,2016,0,0,1.8285232,0.8235059,0.520972796,0.726496529,1.344478696
UK,Esketamine,4/9/2018 15:40,Cariprazine,Allergan,2017,0.82,3.5,1.8285232,0.8235059,0.520972796,0.726496529,1.344478696
UK,Esketamine,4/9/2018 15:40,Cariprazine,Allergan,2018,0.82,3.5,1.8285232,0.8235059,0.520972796,0.726496529,1.344478696
UK,Esketamine,4/9/2018 15:40,Cariprazine,Allergan,2019,0.82,3.5,1.8285232,0.8235059,0.520972796,0.726496529,1.344478696
UK,Esketamine,4/9/2018 15:40,Cariprazine,Allergan,2020,0.82,3.5,1.8285232,0.8235059,0.520972796,0.726496529,1.344478696
UK,Esketamine,4/9/2018 15:40,Cariprazine,Allergan,2021,0.82,3.5,1.8285232,0.8235059,0.520972796,0.726496529,1.344478696
UK,Esketamine,4/9/2018 15:40,Cariprazine,Allergan,2022,0.82,3.5,1.8285232,0.8235059,0.520972796,0.726496529,1.344478696
UK,Esketamine,4/9/2018 15:40,Cariprazine,Allergan,2023,0.82,3.5,1.8285232,0.8235059,0.520972796,0.726496529,1.344478696
UK,Esketamine,4/9/2018 15:40,Cariprazine,Allergan,2024,0.82,3.5,1.8285232,0.8235059,0.520972796,0.726496529,1.344478696
UK,Esketamine,4/9/2018 15:40,Cariprazine,Allergan,2025,0.82,3.5,1.8285232,0.8235059,0.520972796,0.726496529,1.344478696
UK,Esketamine,4/9/2018 15:40,Cariprazine,Allergan,2026,0.82,3.5,1.8285232,0.8235059,0.520972796,0.726496529,1.344478696
UK,Esketamine,4/9/2018 15:40,Cariprazine,Allergan,2027,0.82,3.5,1.8285232,0.8235059,0.520972796,0.726496529,1.344478696
UK,Esketamine,4/9/2018 15:40,Cariprazine,Allergan,2028,0.82,3.5,1.8285232,0.8235059,0.520972796,0.726496529,1.344478696
UK,Esketamine,4/9/2018 15:40,Cariprazine,Allergan,2029,0.82,3.5,1.8285232,0.8235059,0.520972796,0.726496529,1.344478696
UK,Esketamine,4/9/2018 15:40,Cariprazine,Allergan,2030,0.82,3.5,1.8285232,0.8235059,0.520972796,0.726496529,1.344478696
UK,Esketamine,4/9/2018 15:40,Cariprazine,Allergan,2031,0.82,3.5,1.8285232,0.8235059,0.520972796,0.726496529,1.344478696
UK,Esketamine,4/9/2018 15:40,Cariprazine,Allergan,2032,0.82,3.5,1.8285232,0.8235059,0.520972796,0.726496529,1.344478696
UK,Esketamine,4/9/2018 15:40,Cariprazine,Allergan,2033,0.82,3.5,1.8285232,0.8235059,0.520972796,0.726496529,1.344478696
UK,Esketamine,4/9/2018 15:40,Cariprazine,Allergan,2034,0.82,3.5,1.8285232,0.8235059,0.520972796,0.726496529,1.344478696
UK,Esketamine,4/9/2018 15:40,Cariprazine,Allergan,2035,0.82,3.5,1.8285232,0.8235059,0.520972796,0.726496529,1.344478696
UK,Esketamine,4/9/2018 15:40,Cariprazine,Allergan,2036,0.82,3.5,1.8285232,0.8235059,0.520972796,0.726496529,1.344478696
UK,Esketamine,4/9/2018 15:40,Cariprazine,Allergan,2037,0.82,3.5,1.8285232,0.8235059,0.520972796,0.726496529,1.344478696
UK,Esketamine,4/9/2018 15:40,Cariprazine,Allergan,2038,0.82,3.5,1.8285232,0.8235059,0.520972796,0.726496529,1.344478696
UK,Esketamine,4/9/2018 15:40,Cariprazine,Allergan,2039,0.82,3.5,1.8285232,0.8235059,0.520972796,0.726496529,1.344478696
UK,Esketamine,4/9/2018 15:40,Cariprazine,Allergan,2040,0.82,3.5,1.8285232,0.8235059,0.520972796,0.726496529,1.344478696
UK,Esketamine,4/9/2018 15:40,REL-1017,Relmada,2014,0,0,1.892254,0.8849758,0.561,0.726496529,1.4459758
UK,Esketamine,4/9/2018 15:40,REL-1017,Relmada,2015,0,0,1.892254,0.8849758,0.561,0.726496529,1.4459758
UK,Esketamine,4/9/2018 15:40,REL-1017,Relmada,2016,0,0,1.892254,0.8849758,0.561,0.726496529,1.4459758
UK,Esketamine,4/9/2018 15:40,REL-1017,Relmada,2017,0,0,1.892254,0.8849758,0.561,0.726496529,1.4459758
UK,Esketamine,4/9/2018 15:40,REL-1017,Relmada,2018,0,0,1.892254,0.8849758,0.561,0.726496529,1.4459758
UK,Esketamine,4/9/2018 15:40,REL-1017,Relmada,2019,0,0,1.892254,0.8849758,0.561,0.726496529,1.4459758
UK,Esketamine,4/9/2018 15:40,REL-1017,Relmada,2020,0,0,1.892254,0.8849758,0.561,0.726496529,1.4459758
UK,Esketamine,4/9/2018 15:40,REL-1017,Relmada,2021,0,0,1.892254,0.8849758,0.561,0.726496529,1.4459758
UK,Esketamine,4/9/2018 15:40,REL-1017,Relmada,2022,0,0,1.892254,0.8849758,0.561,0.726496529,1.4459758
UK,Esketamine,4/9/2018 15:40,REL-1017,Relmada,2023,0,0,1.892254,0.8849758,0.561,0.726496529,1.4459758
UK,Esketamine,4/9/2018 15:40,REL-1017,Relmada,2024,0.82,3.5,1.892254,0.8849758,0.561,0.726496529,1.4459758
UK,Esketamine,4/9/2018 15:40,REL-1017,Relmada,2025,0.82,3.5,1.892254,0.8849758,0.561,0.726496529,1.4459758
UK,Esketamine,4/9/2018 15:40,REL-1017,Relmada,2026,0.82,3.5,1.892254,0.8849758,0.561,0.726496529,1.4459758
UK,Esketamine,4/9/2018 15:40,REL-1017,Relmada,2027,0.82,3.5,1.892254,0.8849758,0.561,0.726496529,1.4459758
UK,Esketamine,4/9/2018 15:40,REL-1017,Relmada,2028,0.82,3.5,1.892254,0.8849758,0.561,0.726496529,1.4459758
UK,Esketamine,4/9/2018 15:40,REL-1017,Relmada,2029,0.82,3.5,1.892254,0.8849758,0.561,0.726496529,1.4459758
UK,Esketamine,4/9/2018 15:40,REL-1017,Relmada,2030,0.82,3.5,1.892254,0.8849758,0.561,0.726496529,1.4459758
UK,Esketamine,4/9/2018 15:40,REL-1017,Relmada,2031,0.82,3.5,1.892254,0.8849758,0.561,0.726496529,1.4459758
UK,Esketamine,4/9/2018 15:40,REL-1017,Relmada,2032,0.82,3.5,1.892254,0.8849758,0.561,0.726496529,1.4459758
UK,Esketamine,4/9/2018 15:40,REL-1017,Relmada,2033,0.82,3.5,1.892254,0.8849758,0.561,0.726496529,1.4459758
UK,Esketamine,4/9/2018 15:40,REL-1017,Relmada,2034,0.82,3.5,1.892254,0.8849758,0.561,0.726496529,1.4459758
UK,Esketamine,4/9/2018 15:40,REL-1017,Relmada,2035,0.82,3.5,1.892254,0.8849758,0.561,0.726496529,1.4459758
UK,Esketamine,4/9/2018 15:40,REL-1017,Relmada,2036,0.82,3.5,1.892254,0.8849758,0.561,0.726496529,1.4459758
UK,Esketamine,4/9/2018 15:40,REL-1017,Relmada,2037,0.82,3.5,1.892254,0.8849758,0.561,0.726496529,1.4459758
UK,Esketamine,4/9/2018 15:40,REL-1017,Relmada,2038,0.82,3.5,1.892254,0.8849758,0.561,0.726496529,1.4459758
UK,Esketamine,4/9/2018 15:40,REL-1017,Relmada,2039,0.82,3.5,1.892254,0.8849758,0.561,0.726496529,1.4459758
UK,Esketamine,4/9/2018 15:40,REL-1017,Relmada,2040,0.82,3.5,1.892254,0.8849758,0.561,0.726496529,1.4459758
UK,Esketamine,4/9/2018 15:40,Seltorexant,Janssen,2014,0,0,1.7951404,0.944513,0.520972796,0.726496529,1.465485796
UK,Esketamine,4/9/2018 15:40,Seltorexant,Janssen,2015,0,0,1.7951404,0.944513,0.520972796,0.726496529,1.465485796
UK,Esketamine,4/9/2018 15:40,Seltorexant,Janssen,2016,0,0,1.7951404,0.944513,0.520972796,0.726496529,1.465485796
UK,Esketamine,4/9/2018 15:40,Seltorexant,Janssen,2017,0,0,1.7951404,0.944513,0.520972796,0.726496529,1.465485796
UK,Esketamine,4/9/2018 15:40,Seltorexant,Janssen,2018,0,0,1.7951404,0.944513,0.520972796,0.726496529,1.465485796
UK,Esketamine,4/9/2018 15:40,Seltorexant,Janssen,2019,0,0,1.7951404,0.944513,0.520972796,0.726496529,1.465485796
UK,Esketamine,4/9/2018 15:40,Seltorexant,Janssen,2020,0,0,1.7951404,0.944513,0.520972796,0.726496529,1.465485796
UK,Esketamine,4/9/2018 15:40,Seltorexant,Janssen,2021,0,0,1.7951404,0.944513,0.520972796,0.726496529,1.465485796
UK,Esketamine,4/9/2018 15:40,Seltorexant,Janssen,2022,0,0,1.7951404,0.944513,0.520972796,0.726496529,1.465485796
UK,Esketamine,4/9/2018 15:40,Seltorexant,Janssen,2023,0.82,3.5,1.7951404,0.944513,0.520972796,0.726496529,1.465485796
UK,Esketamine,4/9/2018 15:40,Seltorexant,Janssen,2024,0.82,3.5,1.7951404,0.944513,0.520972796,0.726496529,1.465485796
UK,Esketamine,4/9/2018 15:40,Seltorexant,Janssen,2025,0.82,3.5,1.7951404,0.944513,0.520972796,0.726496529,1.465485796
UK,Esketamine,4/9/2018 15:40,Seltorexant,Janssen,2026,0.82,3.5,1.7951404,0.944513,0.520972796,0.726496529,1.465485796
UK,Esketamine,4/9/2018 15:40,Seltorexant,Janssen,2027,0.82,3.5,1.7951404,0.944513,0.520972796,0.726496529,1.465485796
UK,Esketamine,4/9/2018 15:40,Seltorexant,Janssen,2028,0.82,3.5,1.7951404,0.944513,0.520972796,0.726496529,1.465485796
UK,Esketamine,4/9/2018 15:40,Seltorexant,Janssen,2029,0.82,3.5,1.7951404,0.944513,0.520972796,0.726496529,1.465485796
UK,Esketamine,4/9/2018 15:40,Seltorexant,Janssen,2030,0.82,3.5,1.7951404,0.944513,0.520972796,0.726496529,1.465485796
UK,Esketamine,4/9/2018 15:40,Seltorexant,Janssen,2031,0.82,3.5,1.7951404,0.944513,0.520972796,0.726496529,1.465485796
UK,Esketamine,4/9/2018 15:40,Seltorexant,Janssen,2032,0.82,3.5,1.7951404,0.944513,0.520972796,0.726496529,1.465485796
UK,Esketamine,4/9/2018 15:40,Seltorexant,Janssen,2033,0.82,3.5,1.7951404,0.944513,0.520972796,0.726496529,1.465485796
UK,Esketamine,4/9/2018 15:40,Seltorexant,Janssen,2034,0.82,3.5,1.7951404,0.944513,0.520972796,0.726496529,1.465485796
UK,Esketamine,4/9/2018 15:40,Seltorexant,Janssen,2035,0.82,3.5,1.7951404,0.944513,0.520972796,0.726496529,1.465485796
UK,Esketamine,4/9/2018 15:40,Seltorexant,Janssen,2036,0.82,3.5,1.7951404,0.944513,0.520972796,0.726496529,1.465485796
UK,Esketamine,4/9/2018 15:40,Seltorexant,Janssen,2037,0.82,3.5,1.7951404,0.944513,0.520972796,0.726496529,1.465485796
UK,Esketamine,4/9/2018 15:40,Seltorexant,Janssen,2038,0.82,3.5,1.7951404,0.944513,0.520972796,0.726496529,1.465485796
UK,Esketamine,4/9/2018 15:40,Seltorexant,Janssen,2039,0.82,3.5,1.7951404,0.944513,0.520972796,0.726496529,1.465485796
UK,Esketamine,4/9/2018 15:40,Seltorexant,Janssen,2040,0.82,3.5,1.7951404,0.944513,0.520972796,0.726496529,1.465485796
UK,Esketamine,4/9/2018 15:40,S-47445,Servier,2014,0,0,2.01196,0.762036,0.561,0.726496529,1.323036
UK,Esketamine,4/9/2018 15:40,S-47445,Servier,2015,0,0,2.01196,0.762036,0.561,0.726496529,1.323036
UK,Esketamine,4/9/2018 15:40,S-47445,Servier,2016,0,0,2.01196,0.762036,0.561,0.726496529,1.323036
UK,Esketamine,4/9/2018 15:40,S-47445,Servier,2017,0,0,2.01196,0.762036,0.561,0.726496529,1.323036
UK,Esketamine,4/9/2018 15:40,S-47445,Servier,2018,0,0,2.01196,0.762036,0.561,0.726496529,1.323036
UK,Esketamine,4/9/2018 15:40,S-47445,Servier,2019,0,0,2.01196,0.762036,0.561,0.726496529,1.323036
UK,Esketamine,4/9/2018 15:40,S-47445,Servier,2020,0,0,2.01196,0.762036,0.561,0.726496529,1.323036
UK,Esketamine,4/9/2018 15:40,S-47445,Servier,2021,0,0,2.01196,0.762036,0.561,0.726496529,1.323036
UK,Esketamine,4/9/2018 15:40,S-47445,Servier,2022,0,0,2.01196,0.762036,0.561,0.726496529,1.323036
UK,Esketamine,4/9/2018 15:40,S-47445,Servier,2023,0,0,2.01196,0.762036,0.561,0.726496529,1.323036
UK,Esketamine,4/9/2018 15:40,S-47445,Servier,2024,0.82,3.5,2.01196,0.762036,0.561,0.726496529,1.323036
UK,Esketamine,4/9/2018 15:40,S-47445,Servier,2025,0.82,3.5,2.01196,0.762036,0.561,0.726496529,1.323036
UK,Esketamine,4/9/2018 15:40,S-47445,Servier,2026,0.82,3.5,2.01196,0.762036,0.561,0.726496529,1.323036
UK,Esketamine,4/9/2018 15:40,S-47445,Servier,2027,0.82,3.5,2.01196,0.762036,0.561,0.726496529,1.323036
UK,Esketamine,4/9/2018 15:40,S-47445,Servier,2028,0.82,3.5,2.01196,0.762036,0.561,0.726496529,1.323036
UK,Esketamine,4/9/2018 15:40,S-47445,Servier,2029,0.82,3.5,2.01196,0.762036,0.561,0.726496529,1.323036
UK,Esketamine,4/9/2018 15:40,S-47445,Servier,2030,0.82,3.5,2.01196,0.762036,0.561,0.726496529,1.323036
UK,Esketamine,4/9/2018 15:40,S-47445,Servier,2031,0.82,3.5,2.01196,0.762036,0.561,0.726496529,1.323036
UK,Esketamine,4/9/2018 15:40,S-47445,Servier,2032,0.82,3.5,2.01196,0.762036,0.561,0.726496529,1.323036
UK,Esketamine,4/9/2018 15:40,S-47445,Servier,2033,0.82,3.5,2.01196,0.762036,0.561,0.726496529,1.323036
UK,Esketamine,4/9/2018 15:40,S-47445,Servier,2034,0.82,3.5,2.01196,0.762036,0.561,0.726496529,1.323036
UK,Esketamine,4/9/2018 15:40,S-47445,Servier,2035,0.82,3.5,2.01196,0.762036,0.561,0.726496529,1.323036
UK,Esketamine,4/9/2018 15:40,S-47445,Servier,2036,0.82,3.5,2.01196,0.762036,0.561,0.726496529,1.323036
UK,Esketamine,4/9/2018 15:40,S-47445,Servier,2037,0.82,3.5,2.01196,0.762036,0.561,0.726496529,1.323036
UK,Esketamine,4/9/2018 15:40,S-47445,Servier,2038,0.82,3.5,2.01196,0.762036,0.561,0.726496529,1.323036
UK,Esketamine,4/9/2018 15:40,S-47445,Servier,2039,0.82,3.5,2.01196,0.762036,0.561,0.726496529,1.323036
UK,Esketamine,4/9/2018 15:40,S-47445,Servier,2040,0.82,3.5,2.01196,0.762036,0.561,0.726496529,1.323036
UK,Esketamine,4/9/2018 15:40,JNJ-67953964,Janssen,2014,0,0,1.7951404,0.8849758,0.561,0.726496529,1.4459758
UK,Esketamine,4/9/2018 15:40,JNJ-67953964,Janssen,2015,0,0,1.7951404,0.8849758,0.561,0.726496529,1.4459758
UK,Esketamine,4/9/2018 15:40,JNJ-67953964,Janssen,2016,0,0,1.7951404,0.8849758,0.561,0.726496529,1.4459758
UK,Esketamine,4/9/2018 15:40,JNJ-67953964,Janssen,2017,0,0,1.7951404,0.8849758,0.561,0.726496529,1.4459758
UK,Esketamine,4/9/2018 15:40,JNJ-67953964,Janssen,2018,0,0,1.7951404,0.8849758,0.561,0.726496529,1.4459758
UK,Esketamine,4/9/2018 15:40,JNJ-67953964,Janssen,2019,0,0,1.7951404,0.8849758,0.561,0.726496529,1.4459758
UK,Esketamine,4/9/2018 15:40,JNJ-67953964,Janssen,2020,0,0,1.7951404,0.8849758,0.561,0.726496529,1.4459758
UK,Esketamine,4/9/2018 15:40,JNJ-67953964,Janssen,2021,0,0,1.7951404,0.8849758,0.561,0.726496529,1.4459758
UK,Esketamine,4/9/2018 15:40,JNJ-67953964,Janssen,2022,0,0,1.7951404,0.8849758,0.561,0.726496529,1.4459758
UK,Esketamine,4/9/2018 15:40,JNJ-67953964,Janssen,2023,0,0,1.7951404,0.8849758,0.561,0.726496529,1.4459758
UK,Esketamine,4/9/2018 15:40,JNJ-67953964,Janssen,2024,0,0,1.7951404,0.8849758,0.561,0.726496529,1.4459758
UK,Esketamine,4/9/2018 15:40,JNJ-67953964,Janssen,2025,0,0,1.7951404,0.8849758,0.561,0.726496529,1.4459758
UK,Esketamine,4/9/2018 15:40,JNJ-67953964,Janssen,2026,0,0,1.7951404,0.8849758,0.561,0.726496529,1.4459758
UK,Esketamine,4/9/2018 15:40,JNJ-67953964,Janssen,2027,0.82,3.5,1.7951404,0.8849758,0.561,0.726496529,1.4459758
UK,Esketamine,4/9/2018 15:40,JNJ-67953964,Janssen,2028,0.82,3.5,1.7951404,0.8849758,0.561,0.726496529,1.4459758
UK,Esketamine,4/9/2018 15:40,JNJ-67953964,Janssen,2029,0.82,3.5,1.7951404,0.8849758,0.561,0.726496529,1.4459758
UK,Esketamine,4/9/2018 15:40,JNJ-67953964,Janssen,2030,0.82,3.5,1.7951404,0.8849758,0.561,0.726496529,1.4459758
UK,Esketamine,4/9/2018 15:40,JNJ-67953964,Janssen,2031,0.82,3.5,1.7951404,0.8849758,0.561,0.726496529,1.4459758
UK,Esketamine,4/9/2018 15:40,JNJ-67953964,Janssen,2032,0.82,3.5,1.7951404,0.8849758,0.561,0.726496529,1.4459758
UK,Esketamine,4/9/2018 15:40,JNJ-67953964,Janssen,2033,0.82,3.5,1.7951404,0.8849758,0.561,0.726496529,1.4459758
UK,Esketamine,4/9/2018 15:40,JNJ-67953964,Janssen,2034,0.82,3.5,1.7951404,0.8849758,0.561,0.726496529,1.4459758
UK,Esketamine,4/9/2018 15:40,JNJ-67953964,Janssen,2035,0.82,3.5,1.7951404,0.8849758,0.561,0.726496529,1.4459758
UK,Esketamine,4/9/2018 15:40,JNJ-67953964,Janssen,2036,0.82,3.5,1.7951404,0.8849758,0.561,0.726496529,1.4459758
UK,Esketamine,4/9/2018 15:40,JNJ-67953964,Janssen,2037,0.82,3.5,1.7951404,0.8849758,0.561,0.726496529,1.4459758
UK,Esketamine,4/9/2018 15:40,JNJ-67953964,Janssen,2038,0.82,3.5,1.7951404,0.8849758,0.561,0.726496529,1.4459758
UK,Esketamine,4/9/2018 15:40,JNJ-67953964,Janssen,2039,0.82,3.5,1.7951404,0.8849758,0.561,0.726496529,1.4459758
UK,Esketamine,4/9/2018 15:40,JNJ-67953964,Janssen,2040,0.82,3.5,1.7951404,0.8849758,0.561,0.726496529,1.4459758
UK,Esketamine,4/9/2018 15:40,FAAH in Anxious Distress,Janssen,2014,0,0,1.6822346,0.8627874,0.561,0.726496529,1.4237874
UK,Esketamine,4/9/2018 15:40,FAAH in Anxious Distress,Janssen,2015,0,0,1.6822346,0.8627874,0.561,0.726496529,1.4237874
UK,Esketamine,4/9/2018 15:40,FAAH in Anxious Distress,Janssen,2016,0,0,1.6822346,0.8627874,0.561,0.726496529,1.4237874
UK,Esketamine,4/9/2018 15:40,FAAH in Anxious Distress,Janssen,2017,0,0,1.6822346,0.8627874,0.561,0.726496529,1.4237874
UK,Esketamine,4/9/2018 15:40,FAAH in Anxious Distress,Janssen,2018,0,0,1.6822346,0.8627874,0.561,0.726496529,1.4237874
UK,Esketamine,4/9/2018 15:40,FAAH in Anxious Distress,Janssen,2019,0,0,1.6822346,0.8627874,0.561,0.726496529,1.4237874
UK,Esketamine,4/9/2018 15:40,FAAH in Anxious Distress,Janssen,2020,0,0,1.6822346,0.8627874,0.561,0.726496529,1.4237874
UK,Esketamine,4/9/2018 15:40,FAAH in Anxious Distress,Janssen,2021,0,0,1.6822346,0.8627874,0.561,0.726496529,1.4237874
UK,Esketamine,4/9/2018 15:40,FAAH in Anxious Distress,Janssen,2022,0,0,1.6822346,0.8627874,0.561,0.726496529,1.4237874
UK,Esketamine,4/9/2018 15:40,FAAH in Anxious Distress,Janssen,2023,0,0,1.6822346,0.8627874,0.561,0.726496529,1.4237874
UK,Esketamine,4/9/2018 15:40,FAAH in Anxious Distress,Janssen,2024,0,0,1.6822346,0.8627874,0.561,0.726496529,1.4237874
UK,Esketamine,4/9/2018 15:40,FAAH in Anxious Distress,Janssen,2025,0,0,1.6822346,0.8627874,0.561,0.726496529,1.4237874
UK,Esketamine,4/9/2018 15:40,FAAH in Anxious Distress,Janssen,2026,0.82,3.5,1.6822346,0.8627874,0.561,0.726496529,1.4237874
UK,Esketamine,4/9/2018 15:40,FAAH in Anxious Distress,Janssen,2027,0.82,3.5,1.6822346,0.8627874,0.561,0.726496529,1.4237874
UK,Esketamine,4/9/2018 15:40,FAAH in Anxious Distress,Janssen,2028,0.82,3.5,1.6822346,0.8627874,0.561,0.726496529,1.4237874
UK,Esketamine,4/9/2018 15:40,FAAH in Anxious Distress,Janssen,2029,0.82,3.5,1.6822346,0.8627874,0.561,0.726496529,1.4237874
UK,Esketamine,4/9/2018 15:40,FAAH in Anxious Distress,Janssen,2030,0.82,3.5,1.6822346,0.8627874,0.561,0.726496529,1.4237874
UK,Esketamine,4/9/2018 15:40,FAAH in Anxious Distress,Janssen,2031,0.82,3.5,1.6822346,0.8627874,0.561,0.726496529,1.4237874
UK,Esketamine,4/9/2018 15:40,FAAH in Anxious Distress,Janssen,2032,0.82,3.5,1.6822346,0.8627874,0.561,0.726496529,1.4237874
UK,Esketamine,4/9/2018 15:40,FAAH in Anxious Distress,Janssen,2033,0.82,3.5,1.6822346,0.8627874,0.561,0.726496529,1.4237874
UK,Esketamine,4/9/2018 15:40,FAAH in Anxious Distress,Janssen,2034,0.82,3.5,1.6822346,0.8627874,0.561,0.726496529,1.4237874
UK,Esketamine,4/9/2018 15:40,FAAH in Anxious Distress,Janssen,2035,0.82,3.5,1.6822346,0.8627874,0.561,0.726496529,1.4237874
UK,Esketamine,4/9/2018 15:40,FAAH in Anxious Distress,Janssen,2036,0.82,3.5,1.6822346,0.8627874,0.561,0.726496529,1.4237874
UK,Esketamine,4/9/2018 15:40,FAAH in Anxious Distress,Janssen,2037,0.82,3.5,1.6822346,0.8627874,0.561,0.726496529,1.4237874
UK,Esketamine,4/9/2018 15:40,FAAH in Anxious Distress,Janssen,2038,0.82,3.5,1.6822346,0.8627874,0.561,0.726496529,1.4237874
UK,Esketamine,4/9/2018 15:40,FAAH in Anxious Distress,Janssen,2039,0.82,3.5,1.6822346,0.8627874,0.561,0.726496529,1.4237874
UK,Esketamine,4/9/2018 15:40,FAAH in Anxious Distress,Janssen,2040,0.82,3.5,1.6822346,0.8627874,0.561,0.726496529,1.4237874
UK,Esketamine,4/9/2018 15:40,Sirukumab,Janssen,2014,0,0,1.849261,0.9498844,0.414027204,1,1.363911604
UK,Esketamine,4/9/2018 15:40,Sirukumab,Janssen,2015,0,0,1.849261,0.9498844,0.414027204,1,1.363911604
UK,Esketamine,4/9/2018 15:40,Sirukumab,Janssen,2016,0,0,1.849261,0.9498844,0.414027204,1,1.363911604
UK,Esketamine,4/9/2018 15:40,Sirukumab,Janssen,2017,0,0,1.849261,0.9498844,0.414027204,1,1.363911604
UK,Esketamine,4/9/2018 15:40,Sirukumab,Janssen,2018,0,0,1.849261,0.9498844,0.414027204,1,1.363911604
UK,Esketamine,4/9/2018 15:40,Sirukumab,Janssen,2019,0,0,1.849261,0.9498844,0.414027204,1,1.363911604
UK,Esketamine,4/9/2018 15:40,Sirukumab,Janssen,2020,0,0,1.849261,0.9498844,0.414027204,1,1.363911604
UK,Esketamine,4/9/2018 15:40,Sirukumab,Janssen,2021,0,0,1.849261,0.9498844,0.414027204,1,1.363911604
UK,Esketamine,4/9/2018 15:40,Sirukumab,Janssen,2022,0,0,1.849261,0.9498844,0.414027204,1,1.363911604
UK,Esketamine,4/9/2018 15:40,Sirukumab,Janssen,2023,0,0,1.849261,0.9498844,0.414027204,1,1.363911604
UK,Esketamine,4/9/2018 15:40,Sirukumab,Janssen,2024,0,0,1.849261,0.9498844,0.414027204,1,1.363911604
UK,Esketamine,4/9/2018 15:40,Sirukumab,Janssen,2025,0,0,1.849261,0.9498844,0.414027204,1,1.363911604
UK,Esketamine,4/9/2018 15:40,Sirukumab,Janssen,2026,0.82,3.5,1.849261,0.9498844,0.414027204,1,1.363911604
UK,Esketamine,4/9/2018 15:40,Sirukumab,Janssen,2027,0.82,3.5,1.849261,0.9498844,0.414027204,1,1.363911604
UK,Esketamine,4/9/2018 15:40,Sirukumab,Janssen,2028,0.82,3.5,1.849261,0.9498844,0.414027204,1,1.363911604
UK,Esketamine,4/9/2018 15:40,Sirukumab,Janssen,2029,0.82,3.5,1.849261,0.9498844,0.414027204,1,1.363911604
UK,Esketamine,4/9/2018 15:40,Sirukumab,Janssen,2030,0.82,3.5,1.849261,0.9498844,0.414027204,1,1.363911604
UK,Esketamine,4/9/2018 15:40,Sirukumab,Janssen,2031,0.82,3.5,1.849261,0.9498844,0.414027204,1,1.363911604
UK,Esketamine,4/9/2018 15:40,Sirukumab,Janssen,2032,0.82,3.5,1.849261,0.9498844,0.414027204,1,1.363911604
UK,Esketamine,4/9/2018 15:40,Sirukumab,Janssen,2033,0.82,3.5,1.849261,0.9498844,0.414027204,1,1.363911604
UK,Esketamine,4/9/2018 15:40,Sirukumab,Janssen,2034,0.82,3.5,1.849261,0.9498844,0.414027204,1,1.363911604
UK,Esketamine,4/9/2018 15:40,Sirukumab,Janssen,2035,0.82,3.5,1.849261,0.9498844,0.414027204,1,1.363911604
UK,Esketamine,4/9/2018 15:40,Sirukumab,Janssen,2036,0.82,3.5,1.849261,0.9498844,0.414027204,1,1.363911604
UK,Esketamine,4/9/2018 15:40,Sirukumab,Janssen,2037,0.82,3.5,1.849261,0.9498844,0.414027204,1,1.363911604
UK,Esketamine,4/9/2018 15:40,Sirukumab,Janssen,2038,0.82,3.5,1.849261,0.9498844,0.414027204,1,1.363911604
UK,Esketamine,4/9/2018 15:40,Sirukumab,Janssen,2039,0.82,3.5,1.849261,0.9498844,0.414027204,1,1.363911604
UK,Esketamine,4/9/2018 15:40,Sirukumab,Janssen,2040,0.82,3.5,1.849261,0.9498844,0.414027204,1,1.363911604
UK,Esketamine,4/9/2018 15:40,P2X7,Janssen,2014,0,0,2.1250906,0.9732525,0.561,0.726496529,1.5342525
UK,Esketamine,4/9/2018 15:40,P2X7,Janssen,2015,0,0,2.1250906,0.9732525,0.561,0.726496529,1.5342525
UK,Esketamine,4/9/2018 15:40,P2X7,Janssen,2016,0,0,2.1250906,0.9732525,0.561,0.726496529,1.5342525
UK,Esketamine,4/9/2018 15:40,P2X7,Janssen,2017,0,0,2.1250906,0.9732525,0.561,0.726496529,1.5342525
UK,Esketamine,4/9/2018 15:40,P2X7,Janssen,2018,0,0,2.1250906,0.9732525,0.561,0.726496529,1.5342525
UK,Esketamine,4/9/2018 15:40,P2X7,Janssen,2019,0,0,2.1250906,0.9732525,0.561,0.726496529,1.5342525
UK,Esketamine,4/9/2018 15:40,P2X7,Janssen,2020,0,0,2.1250906,0.9732525,0.561,0.726496529,1.5342525
UK,Esketamine,4/9/2018 15:40,P2X7,Janssen,2021,0,0,2.1250906,0.9732525,0.561,0.726496529,1.5342525
UK,Esketamine,4/9/2018 15:40,P2X7,Janssen,2022,0,0,2.1250906,0.9732525,0.561,0.726496529,1.5342525
UK,Esketamine,4/9/2018 15:40,P2X7,Janssen,2023,0,0,2.1250906,0.9732525,0.561,0.726496529,1.5342525
UK,Esketamine,4/9/2018 15:40,P2X7,Janssen,2024,0,0,2.1250906,0.9732525,0.561,0.726496529,1.5342525
UK,Esketamine,4/9/2018 15:40,P2X7,Janssen,2025,0,0,2.1250906,0.9732525,0.561,0.726496529,1.5342525
UK,Esketamine,4/9/2018 15:40,P2X7,Janssen,2026,0,0,2.1250906,0.9732525,0.561,0.726496529,1.5342525
UK,Esketamine,4/9/2018 15:40,P2X7,Janssen,2027,0,0,2.1250906,0.9732525,0.561,0.726496529,1.5342525
